Sms,Label
"27-Apr-22 23:44 बजे तक 90% दैनिक डेटा कोटा खर्च हो चुका है ।
जियो नंबर : 6280368198
प्लान के अनुसार कुल दैनिक डेटा : 1.50 GB
अपने डेटा कोटा को और भी बेहतर तरीक़े से मैनेज करने के लिए क्लिक करें - https://youtu.be/hnMRgnS6rJE
यदि आपके पास कोई अन्य डेटा प्लान नहीं है तो आपकी इंटरनेट स्पीड 1.50 GB के खर्च होते ही घटा दी जाएगी ।
हाई-स्पीड इंटरनेट का आनंद लेना जारी रखने के लिए https://www.jio.com/dl/data_voucher पर क्लिक करके रिचार्ज करें ।
वर्तमान बैलेंस, वैधता, प्लान विवरण और आकर्षक रीचार्ज प्लान के बारे में जानने के लिए 1991 डायल करें ।",0
<#> 493198 is the OTP for Rapido app verification. //vZSzVMXYs - Rapido,0
"<#>2881 is your Mitra verification code. Please do not share this with anyone.

jOvA6R6o+OI",0
"<#>6246 is your Mitra verification code. Please do not share this with anyone.

jOvA6R6o+OI",0
"<#>1843 is your Mitra verification code. Please do not share this with anyone.

jOvA6R6o+OI",0
"<#>5566 is your Mitra verification code. Please do not share this with anyone.

jOvA6R6o+OI",0
<#> Shadowfax Id is 153016488 6gW4yAjEoWG,0
"Elon Musk buys Twitter at $44 Bn, heat wave in India breaks records. Stay updated with LIVE news on Vi Movies & TV app. Click https://bit.ly/Vimtv-d4",0
Your VPA sanju39chd@okaxis linked to Indian Bank a/c no. XXXXXX4658 is debited for Rs.110.00 and credited to paytmqr2810050501011hdv8srrk9vl@paytm (UPI Ref no 211797730685).-Indian Bank,1
"27-Apr-22 14:54 बजे तक 50% दैनिक डेटा कोटा खर्च हो चुका है ।
जियो नंबर : 6280368198
प्लान के अनुसार कुल दैनिक डेटा : 1.50 GB
अपने जियो अकाउंट को कैसे मैनेज करें के बारे में अधिक जानने के लिए क्लिक करें https://youtu.be/vrNnGqFhqZM
वर्तमान बैलेंस, वैधता, प्लान विवरण और आकर्षक रीचार्ज प्लान के बारे में जानने के लिए 1991 डायल करें ।",0
"50% Daily Data quota used as on 27-Apr-22 14:54.
Jio Number : 6280368198
Daily Data quota as per plan : 1.50 GB
To know more on how to manage your account through MyJio app, click https://youtu.be/tchuJvIv_9I
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.",0
"Dear Customer,
You can be Approved for Axis Bank Select Credit Card with Rs. 2000 Amazon Voucher.
Confirm Details 7kb.in/kQX/vJRnzpH
NST",0
"Dear 62803681XX,
GUJ vs HYD, T20 Match is live on My11circle.
Prize Pool - 4,67,00,000 (4.67Crores)
Entry Fee - 49
Click - http://1kx.in/OI8z3rWi9dM",0
"Check your eligibility in 45 sec for Axis Bank Credit_Card
Get a Rs 2000 amazon voucher - Apply https://bit.ly/3HCzDtr AKIKOG",0
"बधाई हो,अपने रम्मी खाते में 2000 बोनस प्राप्त करें lv0.me/5ofepj",0
"Dear Saroj, You are eligible and may avail precaution dose at private vaccination center only after 21-04-2022. Please visit cowin.gov.in  CoWIN",0
"Your Stock broker 5PAISA CAPITAL LIMITED. reported your fund balance Rs.-147.71 & securities balance 0 as on end of 26-mar-2022. Balances do not cover your bank, DP & PMS balance with broking entity. Check details at SSK362861@GMAIL.COM. If email Id not correct, kindly update with your broker - National Stock Exchange",0
"90% daily data quota used as on 27-Apr-22 00:27.
Jio Number : 6280368198
For tips on how to manage data quota effectively, click https://youtu.be/ZFUDydctV78
If you do not have any other data plan, your internet speed will be reduced on consumption of 1.50 GB.
To continue enjoying high speed internet, click https://www.jio.com/dl/data_voucher and recharge.
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.",0
"27-Apr-22 00:27 बजे तक 90% दैनिक डेटा कोटा खर्च हो चुका है ।
जियो नंबर : 6280368198
प्लान के अनुसार कुल दैनिक डेटा : 1.50 GB
अपने डेटा कोटा को और भी बेहतर तरीक़े से मैनेज करने के लिए क्लिक करें - https://youtu.be/hnMRgnS6rJE
यदि आपके पास कोई अन्य डेटा प्लान नहीं है तो आपकी इंटरनेट स्पीड 1.50 GB के खर्च होते ही घटा दी जाएगी ।
हाई-स्पीड इंटरनेट का आनंद लेना जारी रखने के लिए https://www.jio.com/dl/data_voucher पर क्लिक करके रिचार्ज करें ।
वर्तमान बैलेंस, वैधता, प्लान विवरण और आकर्षक रीचार्ज प्लान के बारे में जानने के लिए 1991 डायल करें ।",0
Welcome to Vi High Speed GIGAnet.! Insert your Vi  SIM in SIM slot-1 for best Voice & Internet experience.  Click bit.ly/ViApp21 for Data offers,0
"Hi! Please save the Internet settings sent to you & enjoy Vi High Speed GIGAnet. Your code is 1234. Click bit.ly/ViApp21 for Data offers
",0
"Dear Customer, request received for registering your Jio Payments Bank account. Do not share your OTP to avoid any financial loss. Not you? Call 1800 891 9999",0
<#> Shadowfax Id is 152887045 6gW4yAjEoWG,0
"Dear User,

you've got 100% instant cash upto Rs.100 on RummyCircle on JCPA2022MYJIO. Use code rc5D4E3Y on https://t.jio/winnings-RC T&C.

Team Jio",0
<#> Shadowfax Id is 152870765 6gW4yAjEoWG,0
"Dear Customer, +917973045759 is now available to take calls.",0
"We wish to inform your Bajaj Finance Insta EMI Card offer is revised, No cost EMI's upto 24 months & limit upto 2 lacs. Get it Now https://eej.at/H7jMEF8G",0
"26-Apr-22 18:07 बजे तक 50% दैनिक डेटा कोटा खर्च हो चुका है ।
जियो नंबर : 6280368198
प्लान के अनुसार कुल दैनिक डेटा : 1.50 GB
अपने जियो अकाउंट को कैसे मैनेज करें के बारे में अधिक जानने के लिए क्लिक करें https://youtu.be/vrNnGqFhqZM
वर्तमान बैलेंस, वैधता, प्लान विवरण और आकर्षक रीचार्ज प्लान के बारे में जानने के लिए 1991 डायल करें ।",0
"50% Daily Data quota used as on 26-Apr-22 18:07.
Jio Number : 6280368198
Daily Data quota as per plan : 1.50 GB
To know more on how to manage your account through MyJio app, click https://youtu.be/tchuJvIv_9I
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.",0
"Hi, get up to Rs. 20L without paperwork. Navi Personal Loan. Instant disbursal & flexible EMIs. Apply here. TnC apply SR7.in/I427C-17656D046",0
Can I call you back later?,0
"Thank you for being an active user of the MyJio App. In order to enable us to provide you with the best digital experience, please share your feedback on MyJio app by clicking www.jio.com/r/Irtzq9Z7O . Thank you, Team Jio",0
"Dear 62803681XX,
RAJ vs BLR, T20 Match is live on My11circle.
Prize Pool - 4,67,00,000 (4.67Crores)
Entry Fee - 49
Click - http://1kx.in/OI8z3rWi9dM",0
"Dear 62803681XX,
RAJ vs BLR, T20 Match is live on My11circle.
Prize Pool - 4,67,00,000 (4.67Crores)
Entry Fee - 49
Click - http://1kx.in/OI8z3rWi9dM",0
"Dear Customer, You have 3 missed calls from +917340721034 . The last missed call was at 11:40 AM on 26-Apr-2022 . Thankyou, Team Jio.",0
Gentle Reminder! Your policy no MJ774147 will expire on 19-MAY-2022. To renew Call 01244285499 or 18001035499 or click  itgi.in/t93Fzf IFFCO TOKIO GIC,0
"Your Stock broker 5PAISA CAPITAL LIMITED. reported your fund balance Rs.-147.71 & securities balance 0 as on end of 19-mar-2022. Balances do not cover your bank, DP & PMS balance with broking entity. Check details at SSK362861@GMAIL.COM. If email Id not correct, kindly update with your broker - National Stock Exchange",0
"25-Apr-22 21:17 बजे तक 50% दैनिक डेटा कोटा खर्च हो चुका है ।
जियो नंबर : 6280368198
प्लान के अनुसार कुल दैनिक डेटा : 1.50 GB
अपने जियो अकाउंट को कैसे मैनेज करें के बारे में अधिक जानने के लिए क्लिक करें https://youtu.be/vrNnGqFhqZM
वर्तमान बैलेंस, वैधता, प्लान विवरण और आकर्षक रीचार्ज प्लान के बारे में जानने के लिए 1991 डायल करें ।",0
"50% Daily Data quota used as on 25-Apr-22 21:17.
Jio Number : 6280368198
Daily Data quota as per plan : 1.50 GB
To know more on how to manage your account through MyJio app, click https://youtu.be/tchuJvIv_9I
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.",0
"Your Stock broker NEXTBILLION TECHNOLOGY PRIVATE LIMITED. reported your fund balance Rs.0.67 & securities balance 0 as on end of 19-mar-2022. Balances do not cover your bank, DP & PMS balance with broking entity. Check details at ssk362861@gmail.com. If email Id not correct, kindly update with your broker - National Stock Exchange",0
Your VPA sanju39chd@okaxis linked to Indian Bank a/c no. XXXXXX4658 is debited for Rs.25.00 and credited to q924028779@ybl (UPI Ref no 211565288595).-Indian Bank,1
"Dear, ₹1.01 Crore 1st Prize for PJB vs CHE FANTASY T20 Match on My11Circle!

1. Register for FREE
2. Make A Fantasy Team
3. Win Cash Prizes

Link: 
👉 http://1Rp.in/7ROEK",0
"Dear Customer, You have a missed call from +917082282508 . The last missed call was at 06:24 PM on 25-Apr-2022 . Thankyou, Team Jio.",0
"Dear Customer, You have a missed call from +917082282508 . The last missed call was at 06:21 PM on 25-Apr-2022 . Thankyou, Team Jio.",0
"Hey sanju, your FREE ENTRY worth Rs.25 is expiring soon! Join PBKS vs CSK before 7:30pm and win big. Tap here to play - dream11.com/leagues - Dream11",0
Your VPA sanju39chd@okaxis linked to Indian Bank a/c no. XXXXXX4658 is debited for Rs.19.00 and credited to billdesk.prepaid-mobile@icici (UPI Ref no 211558203876).-Indian Bank,1
Abhay 3- क्राइम का खात्मा करने वापस आ रहा है ACP अभय! bit.ly/Vi-mov5,0
"Dear User,

you've got Eyemyeye FREE Eyeglasses & Sunglasses on Scratch2Win. Use code JKLMQM3KSFEVF28Q on https://t.jio/winnings-eme7 T&C.

Team Jio",0
Your VPA sanju39chd@okaxis linked to Indian Bank a/c no. XXXXXX4658 is debited for Rs.533.00 and credited to jio@yesbank (UPI Ref no 211556046670).-Indian Bank,1
Can I call you later?,0
"24-Apr-22 21:40 बजे तक 50% दैनिक डेटा कोटा खर्च हो चुका है ।
जियो नंबर : 6280368198
प्लान के अनुसार कुल दैनिक डेटा : 1.50 GB
अपने जियो अकाउंट को कैसे मैनेज करें के बारे में अधिक जानने के लिए क्लिक करें https://youtu.be/vrNnGqFhqZM
वर्तमान बैलेंस, वैधता, प्लान विवरण और आकर्षक रीचार्ज प्लान के बारे में जानने के लिए 1991 डायल करें ।",0
